country,last_updated,uv_index,Continent,month_name,year_name
Monaco,31/08/2023 01:45,1,Europe,August,2023
Mongolia,31/08/2023 07:45,6,Asia,August,2023
Montenegro,31/08/2023 01:45,1,Europe,August,2023
Morocco,31/08/2023 00:45,1,Africa,August,2023
Mozambique,31/08/2023 01:45,1,Africa,August,2023
Myanmar,31/08/2023 06:15,7,Asia,August,2023
Namibia,31/08/2023 01:45,1,Africa,August,2023
Turkey,31/08/2023 02:45,1,Europe,August,2023
Nepal,31/08/2023 05:30,4,Asia,August,2023
Netherlands,31/08/2023 01:45,1,Europe,August,2023
New Zealand,31/08/2023 11:45,4,Pacific,August,2023
Nicaragua,30/08/2023 17:45,7,America,August,2023
Niger,31/08/2023 00:45,1,Africa,August,2023
Nigeria,31/08/2023 00:45,1,Africa,August,2023
North Korea,31/08/2023 08:45,6,Asia,August,2023
Macedonia,31/08/2023 01:45,1,Europe,August,2023
Norway,31/08/2023 01:45,1,Europe,August,2023
Oman,31/08/2023 03:45,1,Asia,August,2023
Pakistan,31/08/2023 04:45,1,Asia,August,2023
Palau,31/08/2023 08:45,1,Pacific,August,2023
Bolivia,30/08/2023 19:45,1,America,August,2023
Panama,30/08/2023 18:45,6,America,August,2023
Papua New Guinea,31/08/2023 09:45,6,Pacific,August,2023
Paraguay,30/08/2023 19:45,1,America,August,2023
Peru,30/08/2023 18:45,5,America,August,2023
Philippines,31/08/2023 07:45,6,Asia,August,2023
Poland,31/08/2023 01:45,1,Europe,August,2023
Portugal,31/08/2023 00:45,1,Europe,August,2023
Qatar,31/08/2023 02:45,1,Asia,August,2023
Romania,31/08/2023 02:45,1,Europe,August,2023
Russia,31/08/2023 02:45,1,Europe,August,2023
Rwanda,31/08/2023 01:45,1,Africa,August,2023
Saint Kitts and Nevis,30/08/2023 19:45,1,America,August,2023
Saint Lucia,30/08/2023 19:45,1,America,August,2023
Saint Vincent and the Grenadines,30/08/2023 19:45,1,America,August,2023
Samoa,31/08/2023 12:45,7,Pacific,August,2023
San Marino,31/08/2023 01:45,1,Europe,August,2023
Belgium,31/08/2023 01:45,1,Europe,August,2023
Saudi Arabia,31/08/2023 02:45,1,Asia,August,2023
Senegal,30/08/2023 23:45,1,Africa,August,2023
Serbia,31/08/2023 01:45,1,Europe,August,2023
Seychelles Islands,31/08/2023 03:45,1,Indian,August,2023
Sierra Leone,30/08/2023 23:45,1,Africa,August,2023
Singapore,31/08/2023 07:45,1,Asia,August,2023
Slovakia,31/08/2023 01:45,1,Europe,August,2023
Slovenia,31/08/2023 01:45,1,Europe,August,2023
Solomon Islands,31/08/2023 10:45,6,Pacific,August,2023
Somalia,31/08/2023 02:45,1,Africa,August,2023
South Africa,31/08/2023 01:45,1,Africa,August,2023
South Korea,31/08/2023 08:45,5,Asia,August,2023
Sudan,31/08/2023 01:45,1,Africa,August,2023
Spain,31/08/2023 01:45,1,Europe,August,2023
Sri Lanka,31/08/2023 05:15,1,Asia,August,2023
Sudan,31/08/2023 01:45,1,Africa,August,2023
Suriname,30/08/2023 20:45,1,America,August,2023
Sweden,31/08/2023 01:45,1,Europe,August,2023
Switzerland,31/08/2023 01:45,1,Europe,August,2023
Syria,31/08/2023 02:45,1,Asia,August,2023
Tajikistan,31/08/2023 04:45,1,Asia,August,2023
Tanzania,31/08/2023 02:45,1,Africa,August,2023
Thailand,31/08/2023 06:45,1,Asia,August,2023
Indonesia,31/08/2023 06:45,6,Asia,August,2023
Bulgaria,31/08/2023 02:45,1,Europe,August,2023
Tonga,31/08/2023 12:45,5,Pacific,August,2023
Trinidad and Tobago,30/08/2023 19:45,1,America,August,2023
Tunisia,31/08/2023 00:45,1,Africa,August,2023
Turkey,31/08/2023 02:45,1,Europe,August,2023
Turkmenistan,31/08/2023 04:45,1,Asia,August,2023
Tuvalu,31/08/2023 11:45,6,Pacific,August,2023
Uganda,31/08/2023 02:45,1,Africa,August,2023
Ukraine,31/08/2023 02:45,1,Europe,August,2023
United Arab Emirates,31/08/2023 03:45,1,Asia,August,2023
United Kingdom,31/08/2023 00:45,1,Europe,August,2023
United States of America,30/08/2023 16:45,7,America,August,2023
Uruguay,30/08/2023 20:45,1,America,August,2023
Uzbekistan,31/08/2023 04:45,1,Asia,August,2023
Vanuatu,31/08/2023 10:45,6,Pacific,August,2023
Venezuela,30/08/2023 19:45,1,America,August,2023
Vietnam,31/08/2023 06:45,6,Asia,August,2023
Yemen,31/08/2023 02:45,1,Asia,August,2023
Zambia,31/08/2023 01:45,1,Africa,August,2023
Zimbabwe,31/08/2023 01:45,1,Africa,August,2023
Afghanistan,01/09/2023 04:15,1,Asia,September,2023
Albania,01/09/2023 01:30,1,Europe,September,2023
Algeria,01/09/2023 00:45,1,Africa,September,2023
Andorra,01/09/2023 01:45,1,Europe,September,2023
Angola,01/09/2023 00:45,1,Africa,September,2023
Antigua and Barbuda,31/08/2023 19:45,1,America,August,2023
Argentina,31/08/2023 20:30,1,America,August,2023
Armenia,01/09/2023 03:45,1,Asia,September,2023
Australia,01/09/2023 09:45,3,Australia,September,2023
Austria,01/09/2023 01:45,1,Europe,September,2023
Azerbaijan,01/09/2023 03:45,1,Asia,September,2023
Bahamas,31/08/2023 19:30,8,America,August,2023
Bahrain,01/09/2023 02:45,1,Asia,September,2023
Bangladesh,01/09/2023 05:45,1,Asia,September,2023
Barbados,31/08/2023 19:45,1,America,August,2023
Belarus,01/09/2023 02:45,1,Europe,September,2023
Belgium,01/09/2023 01:45,1,Europe,September,2023
Belize,31/08/2023 17:45,6,America,August,2023
Benin,01/09/2023 00:45,1,Africa,September,2023
Bhutan,01/09/2023 05:45,1,Asia,September,2023
Bolivia,31/08/2023 19:45,1,America,August,2023
Bosnia and Herzegovina,01/09/2023 01:30,1,Europe,September,2023
Botswana,01/09/2023 01:45,1,Africa,September,2023
Brazil,31/08/2023 19:45,1,America,August,2023
Brunei Darussalam,01/09/2023 07:45,6,Asia,September,2023
Bulgaria,01/09/2023 02:45,1,Europe,September,2023
Burkina Faso,31/08/2023 23:45,1,Africa,August,2023
Burundi,01/09/2023 01:45,1,Africa,September,2023
Madagascar,01/09/2023 02:45,1,Indian,September,2023
Cape Verde,31/08/2023 22:45,1,Atlantic,August,2023
Cambodia,01/09/2023 06:45,6,Asia,September,2023
Cameroon,01/09/2023 00:45,1,Africa,September,2023
Canada,31/08/2023 19:45,6,America,August,2023
Central African Republic,01/09/2023 00:45,1,Africa,September,2023
Chad,01/09/2023 00:45,1,Africa,September,2023
Chile,31/08/2023 19:45,1,America,August,2023
China,01/09/2023 07:45,6,Asia,September,2023
Bulgaria,01/09/2023 02:45,1,Europe,September,2023
Comoros,01/09/2023 02:45,1,Indian,September,2023
Congo,01/09/2023 00:45,1,Africa,September,2023
Costa Rica,31/08/2023 17:45,5,America,August,2023
Croatia,01/09/2023 01:45,1,Europe,September,2023
Cuba,31/08/2023 19:45,7,America,August,2023
Cyprus,01/09/2023 02:45,1,Asia,September,2023
Czech Republic,01/09/2023 01:45,1,Europe,September,2023
Democratic Republic of Congo,01/09/2023 00:45,1,Africa,September,2023
Denmark,01/09/2023 01:45,1,Europe,September,2023
Djibouti,01/09/2023 02:45,1,Africa,September,2023
Dominica,31/08/2023 19:45,1,America,August,2023
Dominican Republic,31/08/2023 19:45,1,America,August,2023
Ecuador,31/08/2023 18:45,3,America,August,2023
Egypt,01/09/2023 02:45,1,Africa,September,2023
El Salvador,31/08/2023 17:45,6,America,August,2023
Equatorial Guinea,01/09/2023 00:45,1,Africa,September,2023
Eritrea,01/09/2023 02:45,1,Africa,September,2023
Estonia,01/09/2023 02:45,1,Europe,September,2023
Swaziland,01/09/2023 01:45,1,Africa,September,2023
Ethiopia,01/09/2023 02:45,1,Africa,September,2023
Fiji Islands,01/09/2023 11:45,5,Pacific,September,2023
Finland,01/09/2023 02:45,1,Europe,September,2023
France,01/09/2023 01:45,1,Europe,September,2023
Gabon,01/09/2023 00:45,1,Africa,September,2023
Gambia,31/08/2023 23:45,1,Africa,August,2023
Georgia,01/09/2023 03:45,1,Asia,September,2023
Germany,01/09/2023 01:45,1,Europe,September,2023
Ghana,31/08/2023 23:45,1,Africa,August,2023
Greece,01/09/2023 02:45,1,Europe,September,2023
Grenada,31/08/2023 19:45,1,America,August,2023
Guatemala,31/08/2023 17:45,5,America,August,2023
Guinea,31/08/2023 23:45,1,Africa,August,2023
Guinea-Bissau,31/08/2023 23:45,1,Africa,August,2023
Guyana,31/08/2023 19:45,1,America,August,2023
Haiti,31/08/2023 19:45,6,America,August,2023
Vatican City,01/09/2023 01:45,1,Europe,September,2023
Honduras,31/08/2023 17:45,7,America,August,2023
Hungary,01/09/2023 01:45,1,Europe,September,2023
Iceland,31/08/2023 23:45,1,Atlantic,August,2023
India,01/09/2023 05:15,1,Asia,September,2023
Indonesia,01/09/2023 06:45,7,Asia,September,2023
Iran,01/09/2023 03:15,1,Asia,September,2023
Iraq,01/09/2023 02:45,1,Asia,September,2023
Ireland,01/09/2023 00:45,1,Europe,September,2023
Israel,01/09/2023 02:45,1,Asia,September,2023
Italy,01/09/2023 01:45,1,Europe,September,2023
Jamaica,31/08/2023 18:45,7,America,August,2023
Japan,01/09/2023 08:45,7,Asia,September,2023
Jordan,01/09/2023 02:45,1,Asia,September,2023
Kazakhstan,01/09/2023 05:45,1,Asia,September,2023
Kenya,01/09/2023 02:45,1,Africa,September,2023
Kiribati,01/09/2023 11:45,6,Pacific,September,2023
Kuwait,01/09/2023 02:45,1,Asia,September,2023
Kyrghyzstan,01/09/2023 05:45,1,Asia,September,2023
Indonesia,01/09/2023 06:45,5,Asia,September,2023
Latvia,01/09/2023 02:45,1,Europe,September,2023
Lebanon,01/09/2023 02:45,1,Asia,September,2023
Lesotho,01/09/2023 01:45,1,Africa,September,2023
Liberia,31/08/2023 23:45,1,Africa,August,2023
Thailand,01/09/2023 06:45,1,Asia,September,2023
Liechtenstein,01/09/2023 01:45,1,Europe,September,2023
Lithuania,01/09/2023 02:45,1,Europe,September,2023
Luxembourg,01/09/2023 01:45,1,Europe,September,2023
Madagascar,01/09/2023 02:45,1,Indian,September,2023
Malawi,01/09/2023 01:45,1,Africa,September,2023
Malaysia,01/09/2023 07:45,1,Asia,September,2023
Maldives,01/09/2023 04:45,1,Indian,September,2023
Mali,31/08/2023 23:45,1,Africa,August,2023
Malta,01/09/2023 01:45,1,Europe,September,2023
Marshall Islands,01/09/2023 11:45,6,Pacific,September,2023
Mauritania,31/08/2023 23:45,1,Africa,August,2023
Mauritius,01/09/2023 03:45,1,Indian,September,2023
Mexico,31/08/2023 17:45,5,America,August,2023
Micronesia,01/09/2023 10:45,7,Pacific,September,2023
Russia,01/09/2023 06:45,4,Asia,September,2023
Monaco,01/09/2023 01:45,1,Europe,September,2023
Mongolia,01/09/2023 07:45,6,Asia,September,2023
Montenegro,01/09/2023 01:45,1,Europe,September,2023
Morocco,01/09/2023 00:45,1,Africa,September,2023
Mozambique,01/09/2023 01:45,1,Africa,September,2023
Myanmar,01/09/2023 06:15,6,Asia,September,2023
Namibia,01/09/2023 01:45,1,Africa,September,2023
Turkey,01/09/2023 02:45,1,Europe,September,2023
Nepal,01/09/2023 05:30,6,Asia,September,2023
Netherlands,01/09/2023 01:45,1,Europe,September,2023
New Zealand,01/09/2023 11:45,4,Pacific,September,2023
Nicaragua,31/08/2023 17:45,7,America,August,2023
Niger,01/09/2023 00:45,1,Africa,September,2023
Nigeria,01/09/2023 00:45,1,Africa,September,2023
North Korea,01/09/2023 08:45,5,Asia,September,2023
Macedonia,01/09/2023 01:45,1,Europe,September,2023
Norway,01/09/2023 01:45,1,Europe,September,2023
Oman,01/09/2023 03:45,1,Asia,September,2023
Pakistan,01/09/2023 04:45,1,Asia,September,2023
Palau,01/09/2023 08:45,1,Pacific,September,2023
Bolivia,31/08/2023 19:45,1,America,August,2023
Panama,31/08/2023 18:45,6,America,August,2023
Papua New Guinea,01/09/2023 09:45,7,Pacific,September,2023
Paraguay,31/08/2023 19:45,1,America,August,2023
Peru,31/08/2023 18:45,4,America,August,2023
Philippines,01/09/2023 07:45,6,Asia,September,2023
Poland,01/09/2023 01:45,1,Europe,September,2023
Portugal,01/09/2023 00:45,1,Europe,September,2023
Qatar,01/09/2023 02:45,1,Asia,September,2023
Romania,01/09/2023 02:45,1,Europe,September,2023
Russia,01/09/2023 02:45,1,Europe,September,2023
Rwanda,01/09/2023 01:45,1,Africa,September,2023
Saint Kitts and Nevis,31/08/2023 19:45,1,America,August,2023
Saint Lucia,31/08/2023 19:45,1,America,August,2023
Saint Vincent and the Grenadines,31/08/2023 19:45,1,America,August,2023
Samoa,01/09/2023 12:45,7,Pacific,September,2023
San Marino,01/09/2023 01:45,1,Europe,September,2023
Belgium,01/09/2023 01:45,1,Europe,September,2023
Saudi Arabia,01/09/2023 02:45,1,Asia,September,2023
Senegal,31/08/2023 23:45,1,Africa,August,2023
Serbia,01/09/2023 01:45,1,Europe,September,2023
Seychelles Islands,01/09/2023 03:45,1,Indian,September,2023
Sierra Leone,31/08/2023 23:45,1,Africa,August,2023
Singapore,01/09/2023 07:45,1,Asia,September,2023
Slovakia,01/09/2023 01:45,1,Europe,September,2023
Slovenia,01/09/2023 01:45,1,Europe,September,2023
Solomon Islands,01/09/2023 10:45,6,Pacific,September,2023
Somalia,01/09/2023 02:45,1,Africa,September,2023
South Africa,01/09/2023 01:45,1,Africa,September,2023
South Korea,01/09/2023 08:45,6,Asia,September,2023
Sudan,01/09/2023 01:45,1,Africa,September,2023
Spain,01/09/2023 01:45,1,Europe,September,2023
Sri Lanka,01/09/2023 05:15,1,Asia,September,2023
Sudan,01/09/2023 01:45,1,Africa,September,2023
Suriname,31/08/2023 20:45,1,America,August,2023
Sweden,01/09/2023 01:45,1,Europe,September,2023
Switzerland,01/09/2023 01:45,1,Europe,September,2023
Syria,01/09/2023 02:45,1,Asia,September,2023
Tajikistan,01/09/2023 04:45,1,Asia,September,2023
Tanzania,01/09/2023 02:45,1,Africa,September,2023
Thailand,01/09/2023 06:45,1,Asia,September,2023
Indonesia,01/09/2023 06:45,6,Asia,September,2023
Bulgaria,01/09/2023 02:45,1,Europe,September,2023
Tonga,01/09/2023 12:45,5,Pacific,September,2023
Trinidad and Tobago,31/08/2023 19:45,1,America,August,2023
Tunisia,01/09/2023 00:45,1,Africa,September,2023
Turkey,01/09/2023 02:45,1,Europe,September,2023
Turkmenistan,01/09/2023 04:45,1,Asia,September,2023
Tuvalu,01/09/2023 11:45,1,Pacific,September,2023
Uganda,01/09/2023 02:45,1,Africa,September,2023
Ukraine,01/09/2023 02:45,1,Europe,September,2023
United Arab Emirates,01/09/2023 03:45,1,Asia,September,2023
United Kingdom,01/09/2023 00:45,1,Europe,September,2023
United States of America,31/08/2023 16:45,4,America,August,2023
Uruguay,31/08/2023 20:45,1,America,August,2023
Uzbekistan,01/09/2023 04:45,1,Asia,September,2023
Vanuatu,01/09/2023 10:45,5,Pacific,September,2023
Venezuela,31/08/2023 19:45,1,America,August,2023
Vietnam,01/09/2023 06:45,6,Asia,September,2023
Yemen,01/09/2023 02:45,1,Asia,September,2023
Zambia,01/09/2023 01:45,1,Africa,September,2023
Zimbabwe,01/09/2023 01:45,1,Africa,September,2023
Afghanistan,02/09/2023 04:00,1,Asia,September,2023
Albania,02/09/2023 01:30,1,Europe,September,2023
Algeria,02/09/2023 00:30,1,Africa,September,2023
Andorra,02/09/2023 01:30,1,Europe,September,2023
Angola,02/09/2023 00:30,1,Africa,September,2023
Antigua and Barbuda,01/09/2023 19:30,1,America,September,2023
Argentina,01/09/2023 20:30,1,America,September,2023
Armenia,02/09/2023 03:30,1,Asia,September,2023
Australia,02/09/2023 09:30,3,Australia,September,2023
Austria,02/09/2023 01:30,1,Europe,September,2023
Azerbaijan,02/09/2023 03:30,1,Asia,September,2023
Bahamas,01/09/2023 19:30,7,America,September,2023
Bahrain,02/09/2023 02:30,1,Asia,September,2023
Bangladesh,02/09/2023 05:30,1,Asia,September,2023
Barbados,01/09/2023 19:30,1,America,September,2023
Belarus,02/09/2023 02:30,1,Europe,September,2023
Belgium,02/09/2023 01:30,1,Europe,September,2023
Belize,01/09/2023 17:30,8,America,September,2023
Benin,02/09/2023 00:30,1,Africa,September,2023
Bhutan,02/09/2023 05:30,1,Asia,September,2023
Bolivia,01/09/2023 19:30,1,America,September,2023
Bosnia and Herzegovina,02/09/2023 01:30,1,Europe,September,2023
Botswana,02/09/2023 01:30,1,Africa,September,2023
Brazil,01/09/2023 19:30,1,America,September,2023
Brunei Darussalam,02/09/2023 07:30,7,Asia,September,2023
Bulgaria,02/09/2023 02:30,1,Europe,September,2023
Burkina Faso,01/09/2023 23:30,1,Africa,September,2023
Burundi,02/09/2023 01:30,1,Africa,September,2023
Madagascar,02/09/2023 02:30,1,Indian,September,2023
Cape Verde,01/09/2023 22:30,1,Atlantic,September,2023
Cambodia,02/09/2023 06:30,6,Asia,September,2023
Cameroon,02/09/2023 00:30,1,Africa,September,2023
Canada,01/09/2023 19:30,7,America,September,2023
Central African Republic,02/09/2023 00:30,1,Africa,September,2023
Chad,02/09/2023 00:30,1,Africa,September,2023
Chile,01/09/2023 19:30,1,America,September,2023
China,02/09/2023 07:30,6,Asia,September,2023
Bulgaria,02/09/2023 02:30,1,Europe,September,2023
Comoros,02/09/2023 02:30,1,Indian,September,2023
Congo,02/09/2023 00:30,1,Africa,September,2023
Costa Rica,01/09/2023 17:30,5,America,September,2023
Croatia,02/09/2023 01:30,1,Europe,September,2023
Cuba,01/09/2023 19:30,7,America,September,2023
Cyprus,02/09/2023 02:30,1,Asia,September,2023
Czech Republic,02/09/2023 01:30,1,Europe,September,2023
Democratic Republic of Congo,02/09/2023 00:30,1,Africa,September,2023
Denmark,02/09/2023 01:30,1,Europe,September,2023
Djibouti,02/09/2023 02:30,1,Africa,September,2023
Dominica,01/09/2023 19:30,1,America,September,2023
Dominican Republic,01/09/2023 19:30,1,America,September,2023
Ecuador,01/09/2023 18:30,3,America,September,2023
Egypt,02/09/2023 02:30,1,Africa,September,2023
El Salvador,01/09/2023 17:30,6,America,September,2023
Equatorial Guinea,02/09/2023 00:30,1,Africa,September,2023
Eritrea,02/09/2023 02:30,1,Africa,September,2023
Estonia,02/09/2023 02:30,1,Europe,September,2023
Swaziland,02/09/2023 01:30,1,Africa,September,2023
Ethiopia,02/09/2023 02:30,1,Africa,September,2023
Fiji Islands,02/09/2023 11:30,7,Pacific,September,2023
Finland,02/09/2023 02:30,1,Europe,September,2023
France,02/09/2023 01:30,1,Europe,September,2023
Gabon,02/09/2023 00:30,1,Africa,September,2023
Gambia,01/09/2023 23:30,1,Africa,September,2023
Georgia,02/09/2023 03:30,1,Asia,September,2023
Germany,02/09/2023 01:30,1,Europe,September,2023
Ghana,01/09/2023 23:30,1,Africa,September,2023
Greece,02/09/2023 02:30,1,Europe,September,2023
Grenada,01/09/2023 19:30,1,America,September,2023
Guatemala,01/09/2023 17:30,5,America,September,2023
Guinea,01/09/2023 23:30,1,Africa,September,2023
Guinea-Bissau,01/09/2023 23:30,1,Africa,September,2023
Guyana,01/09/2023 19:30,1,America,September,2023
Haiti,01/09/2023 19:30,6,America,September,2023
Vatican City,02/09/2023 01:30,1,Europe,September,2023
Honduras,01/09/2023 17:30,4,America,September,2023
Hungary,02/09/2023 01:30,1,Europe,September,2023
Iceland,01/09/2023 23:30,1,Atlantic,September,2023
India,02/09/2023 05:00,1,Asia,September,2023
Indonesia,02/09/2023 06:30,7,Asia,September,2023
Iran,02/09/2023 03:00,1,Asia,September,2023
Iraq,02/09/2023 02:30,1,Asia,September,2023
Ireland,02/09/2023 00:30,1,Europe,September,2023
Israel,02/09/2023 02:30,1,Asia,September,2023
Italy,02/09/2023 01:30,1,Europe,September,2023
Jamaica,01/09/2023 18:30,6,America,September,2023
Japan,02/09/2023 08:30,7,Asia,September,2023
Jordan,02/09/2023 02:30,1,Asia,September,2023
Kazakhstan,02/09/2023 05:30,1,Asia,September,2023
Kenya,02/09/2023 02:30,1,Africa,September,2023
Kiribati,02/09/2023 11:30,6,Pacific,September,2023
Kuwait,02/09/2023 02:30,1,Asia,September,2023
Kyrghyzstan,02/09/2023 05:30,1,Asia,September,2023
Indonesia,02/09/2023 06:30,5,Asia,September,2023
Latvia,02/09/2023 02:30,1,Europe,September,2023
Lebanon,02/09/2023 02:30,1,Asia,September,2023
Lesotho,02/09/2023 01:30,1,Africa,September,2023
Liberia,01/09/2023 23:30,1,Africa,September,2023
Thailand,02/09/2023 06:30,1,Asia,September,2023
Liechtenstein,02/09/2023 01:30,1,Europe,September,2023
Lithuania,02/09/2023 02:30,1,Europe,September,2023
Luxembourg,02/09/2023 01:30,1,Europe,September,2023
Madagascar,02/09/2023 02:30,1,Indian,September,2023
Malawi,02/09/2023 01:30,1,Africa,September,2023
Malaysia,02/09/2023 07:30,1,Asia,September,2023
Maldives,02/09/2023 04:30,1,Indian,September,2023
Mali,01/09/2023 23:30,1,Africa,September,2023
Malta,02/09/2023 01:30,1,Europe,September,2023
Marshall Islands,02/09/2023 11:30,6,Pacific,September,2023
Mauritania,01/09/2023 23:30,1,Africa,September,2023
Mauritius,02/09/2023 03:30,1,Indian,September,2023
Mexico,01/09/2023 17:30,6,America,September,2023
Micronesia,02/09/2023 10:30,6,Pacific,September,2023
Russia,02/09/2023 06:30,3,Asia,September,2023
Monaco,02/09/2023 01:30,1,Europe,September,2023
Mongolia,02/09/2023 07:30,5,Asia,September,2023
Montenegro,02/09/2023 01:30,1,Europe,September,2023
Morocco,02/09/2023 00:30,1,Africa,September,2023
Mozambique,02/09/2023 01:30,1,Africa,September,2023
Myanmar,02/09/2023 06:00,6,Asia,September,2023
Namibia,02/09/2023 01:30,1,Africa,September,2023
Turkey,02/09/2023 02:30,1,Europe,September,2023
Nepal,02/09/2023 05:15,5,Asia,September,2023
Netherlands,02/09/2023 01:30,1,Europe,September,2023
New Zealand,02/09/2023 11:30,4,Pacific,September,2023
Nicaragua,01/09/2023 17:30,6,America,September,2023
Niger,02/09/2023 00:30,1,Africa,September,2023
Nigeria,02/09/2023 00:30,1,Africa,September,2023
North Korea,02/09/2023 08:30,5,Asia,September,2023
Macedonia,02/09/2023 01:30,1,Europe,September,2023
Norway,02/09/2023 01:30,1,Europe,September,2023
Oman,02/09/2023 03:30,1,Asia,September,2023
Pakistan,02/09/2023 04:30,1,Asia,September,2023
Palau,02/09/2023 08:30,1,Pacific,September,2023
